instance	class	skosConcept	skosConceptScheme	ontology	ontology vann:namespace	instance namespace	instance is in ontology namespace	class is scheme	class is in ontology namespace
t415475	-	-	-	http://open-multinet.info/ontology/omn	http://open-multinet.info/ontology/omn#		false	false	false
http://open-multinet.info/ontology/omn#adaptsFrom	http://www.w3.org/2002/07/owl#IrreflexiveProperty	-	-	http://open-multinet.info/ontology/omn	http://open-multinet.info/ontology/omn#	http://open-multinet.info/ontology/omn#	true	false	false
http://open-multinet.info/ontology/omn#adaptsTo	http://www.w3.org/2002/07/owl#IrreflexiveProperty	-	-	http://open-multinet.info/ontology/omn	http://open-multinet.info/ontology/omn#	http://open-multinet.info/ontology/omn#	true	false	false
