instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://www.ontotext.com/proton/protonext#BaseballPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#BasketballPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Boxer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#BullFighter	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#ChessPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#FigureSkater	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#FormulaOneRacer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#GaelicGamesPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#GolfPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#GridironFootballPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#IceHockeyPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#MartialArtist	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#NascarDriver	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#NationalCollegiateAthleticAssociationAthlete	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#RugbyPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#SnookerPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#SoccerPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Swimmer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#TennisPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#VolleyballPlayer	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
http://www.ontotext.com/proton/protonext#Wrestler	http://www.ontotext.com/proton/protonext#Sportsman	false	http://www.ontotext.com/proton/protonext	http://www.ontotext.com/proton/protonext#	http://www.ontotext.com/proton/protonext#
