instance	class	skos	ontology	ontology vann:namespace
http://www.w3.org/2006/time-entry#unitDay	http://www.w3.org/2006/time-entry#TemporalUnit	0	http://www.w3.org/2006/time-entry	http://www.w3.org/2006/time-entry#
http://www.w3.org/2006/time-entry#unitHour	http://www.w3.org/2006/time-entry#TemporalUnit	0	http://www.w3.org/2006/time-entry	http://www.w3.org/2006/time-entry#
http://www.w3.org/2006/time-entry#unitMinute	http://www.w3.org/2006/time-entry#TemporalUnit	0	http://www.w3.org/2006/time-entry	http://www.w3.org/2006/time-entry#
http://www.w3.org/2006/time-entry#unitMonth	http://www.w3.org/2006/time-entry#TemporalUnit	0	http://www.w3.org/2006/time-entry	http://www.w3.org/2006/time-entry#
http://www.w3.org/2006/time-entry#unitSecond	http://www.w3.org/2006/time-entry#TemporalUnit	0	http://www.w3.org/2006/time-entry	http://www.w3.org/2006/time-entry#
http://www.w3.org/2006/time-entry#unitWeek	http://www.w3.org/2006/time-entry#TemporalUnit	0	http://www.w3.org/2006/time-entry	http://www.w3.org/2006/time-entry#
http://www.w3.org/2006/time-entry#unitYear	http://www.w3.org/2006/time-entry#TemporalUnit	0	http://www.w3.org/2006/time-entry	http://www.w3.org/2006/time-entry#
