instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://www.iana.org/assignments/relation/alternate	http://bblfish.net/work/atom-owl/2006-06-06/#RelationType	0	http://bblfish.net/work/atom-owl/2006-06-06/	http://bblfish.net/work/atom-owl/2006-06-06/#	http://www.iana.org/assignments/relation/
http://www.iana.org/assignments/relation/enclosure	http://bblfish.net/work/atom-owl/2006-06-06/#RelationType	0	http://bblfish.net/work/atom-owl/2006-06-06/	http://bblfish.net/work/atom-owl/2006-06-06/#	http://www.iana.org/assignments/relation/
http://www.iana.org/assignments/relation/related	http://bblfish.net/work/atom-owl/2006-06-06/#RelationType	0	http://bblfish.net/work/atom-owl/2006-06-06/	http://bblfish.net/work/atom-owl/2006-06-06/#	http://www.iana.org/assignments/relation/
http://www.iana.org/assignments/relation/self	http://bblfish.net/work/atom-owl/2006-06-06/#RelationType	0	http://bblfish.net/work/atom-owl/2006-06-06/	http://bblfish.net/work/atom-owl/2006-06-06/#	http://www.iana.org/assignments/relation/
http://www.iana.org/assignments/relation/via	http://bblfish.net/work/atom-owl/2006-06-06/#RelationType	0	http://bblfish.net/work/atom-owl/2006-06-06/	http://bblfish.net/work/atom-owl/2006-06-06/#	http://www.iana.org/assignments/relation/
