instance	class	skosConcept	skosConceptScheme	ontology	ontology vann:namespace	instance namespace
http://inference-web.org/2.0/ds.owl#nil	http://inference-web.org/2.0/ds.owl#List			http://inference-web.org/2.0/ds.owl	http://inference-web.org/2.0/ds.owl#	http://inference-web.org/2.0/ds.owl#
