instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://users.ics.forth.gr/~fafalios/	http://xmlns.com/foaf/0.1/Person	0	http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl	http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl#	http://users.ics.forth.gr/~fafalios/
http://users.ics.forth.gr/~marketak/pages/aboutme.html	http://xmlns.com/foaf/0.1/Person	0	http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl	http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl#	http://users.ics.forth.gr/~marketak/pages/
http://users.ics.forth.gr/~tzitzik/	http://xmlns.com/foaf/0.1/Person	0	http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl	http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl#	http://users.ics.forth.gr/~tzitzik/
