instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://www.geonames.org/ontology#H.OCN	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.OVF	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.PND	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.PNDI	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.PNDN	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.PNDNI	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.PNDS	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.PNDSF	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.PNDSI	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.PNDSN	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.POOL	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.POOLI	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.RCH	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.RDGG	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.RDST	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.RF	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.RFC	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.RFX	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.RPDS	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.RSV	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.RSVI	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.RSVT	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.RVN	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.SBKH	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.SD	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.SEA	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
http://www.geonames.org/ontology#H.SHOL	http://www.geonames.org/ontology#Code	0	http://www.geonames.org/ontology	http://www.geonames.org/ontology#	http://www.geonames.org/ontology#
