instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://lod.taxonconcept.org/ontology/txn.owl#RankDivision	http://www.w3.org/2002/07/owl#NamedIndividual	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
http://lod.taxonconcept.org/ontology/txn.owl#RankDivision	http://lod.taxonconcept.org/ontology/txn.owl#TaxonRank	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
http://lod.taxonconcept.org/ontology/txn.owl#RankDomain	http://www.w3.org/2002/07/owl#NamedIndividual	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
http://lod.taxonconcept.org/ontology/txn.owl#RankDomain	http://lod.taxonconcept.org/ontology/txn.owl#TaxonRank	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
http://lod.taxonconcept.org/ontology/txn.owl#RankFamily	http://www.w3.org/2002/07/owl#NamedIndividual	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
http://lod.taxonconcept.org/ontology/txn.owl#RankFamily	http://lod.taxonconcept.org/ontology/txn.owl#TaxonRank	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
http://lod.taxonconcept.org/ontology/txn.owl#RankGenus	http://www.w3.org/2002/07/owl#NamedIndividual	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
http://lod.taxonconcept.org/ontology/txn.owl#RankGenus	http://lod.taxonconcept.org/ontology/txn.owl#TaxonRank	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
http://lod.taxonconcept.org/ontology/txn.owl#RankInfraclass	http://www.w3.org/2002/07/owl#NamedIndividual	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
http://lod.taxonconcept.org/ontology/txn.owl#RankInfraclass	http://lod.taxonconcept.org/ontology/txn.owl#TaxonRank	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
http://lod.taxonconcept.org/ontology/txn.owl#RankInfrakingdom	http://www.w3.org/2002/07/owl#NamedIndividual	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
http://lod.taxonconcept.org/ontology/txn.owl#RankInfrakingdom	http://lod.taxonconcept.org/ontology/txn.owl#TaxonRank	0	http://lod.taxonconcept.org/ontology/txn.owl	http://lod.taxonconcept.org/ontology/txn.owl#	http://lod.taxonconcept.org/ontology/txn.owl#
