instance	class	skos	ontology	ontology vann:namespace
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#WLANBearer	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#BearerType	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#GSMConnectivity	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#CellularConnectivityType	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#UMTSConnectivity	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#CellularConnectivityType	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#GSM_CSD_IPv4	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#DataBearerService	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#GSM_EDGE_IPv4	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#DataBearerService	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#GSM_GPRS_IPV4	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#DataBearerService	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#GSM_HSCSD_IPv4	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#DataBearerService	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#GSM_USSD	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#DataBearerService	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#WLAN_IPv4	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#DataBearerService	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#WiMAXConnectivity	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#LongRangeConnectivityType	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#UMTS	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#Network	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#GSM	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#Network	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#IS-95	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#Network	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#WLAN	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#Network	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#BluetoothConnectivity	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#ShortRangeConnectivityType	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#WiFiConnectivity	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#ShortRangeConnectivityType	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#IrDAConnectivity	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#ShortRangeConnectivityType	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#GSM_SMS_MSISDN	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#TextBearerService	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#UMTS_Video_IPv6	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#VideoBearerService	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#GSM_CSD_MSISDN	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#VoiceBearerService	0	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl	http://www.tele.pw.edu.pl/~sims-onto/ConnectivityType.owl#
