instance	class	skosConcept	skosConceptScheme	ontology	ontology vann:namespace	instance namespace
http://purl.org/tio/ns#BusinessClass	http://purl.org/tio/ns#ServiceLevel	-	-	http://purl.org/tio/ns#	http://purl.org/tio/ns#	http://purl.org/tio/ns#
http://purl.org/tio/ns#Economy	http://purl.org/tio/ns#ServiceLevel	-	-	http://purl.org/tio/ns#	http://purl.org/tio/ns#	http://purl.org/tio/ns#
http://purl.org/tio/ns#FirstClass	http://purl.org/tio/ns#ServiceLevel	-	-	http://purl.org/tio/ns#	http://purl.org/tio/ns#	http://purl.org/tio/ns#
