instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#WhitehallLanePrimavera	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#DessertWine	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#MountadamRiesling	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#DryRiesling	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#SelaksIceWine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#IceWine	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#ChateauMargaux	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Margaux	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#KathrynKennedyLateral	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Meritage	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#GaryFarrellMerlot	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Merlot	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#LongridgeMerlot	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Merlot	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#ChateauDeMeursaultMeursault	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Meursault	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#SevreEtMaineMuscadet	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Muscadet	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#ChateauLafiteRothschildPauillac	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Pauillac	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#MariettaPetiteSyrah	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#PetiteSyrah	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#SeanThackreySiriusPetiteSyrah	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#PetiteSyrah	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#LaneTannerPinotNoir	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#PinotNoir	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#MountadamPinotNoir	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#PinotNoir	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#MountEdenVineyardEstatePinotNoir	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#PinotNoir	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#TaylorPort	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Port	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#MariettaOldVinesRed	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#RedTableWine	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#AlsaceRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#AnjouRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#ArroyoGrandeRegion	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#Region	false	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#	http://www.w3.org/TR/2003/PR-owl-guide-20031209/wine#
