instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://www.w3.org/1999/02/22-rdf-syntax-ns#nil	http://www.w3.org/1999/02/22-rdf-syntax-ns#List	false	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://www.w3.org/1999/02/22-rdf-syntax-ns#first	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property	false	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://www.w3.org/1999/02/22-rdf-syntax-ns#object	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property	false	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://www.w3.org/1999/02/22-rdf-syntax-ns#predicate	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property	false	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property	false	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://www.w3.org/1999/02/22-rdf-syntax-ns#subject	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property	false	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property	false	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#
http://www.w3.org/1999/02/22-rdf-syntax-ns#value	http://www.w3.org/1999/02/22-rdf-syntax-ns#Property	false	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#	http://www.w3.org/1999/02/22-rdf-syntax-ns#
