instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://moat-project.org/ns#AutomatedTagging	http://moat-project.org/ns#TagType	false	http://moat-project.org/ns#	http://moat-project.org/ns#	http://moat-project.org/ns#
http://moat-project.org/ns#ValidatedTagging	http://moat-project.org/ns#TagType	false	http://moat-project.org/ns#	http://moat-project.org/ns#	http://moat-project.org/ns#
http://apassant.net/alex	http://xmlns.com/foaf/0.1/Person	false	http://moat-project.org/ns#	http://moat-project.org/ns#	http://apassant.net/
