instance	class	skos	ontology	ontology vann:namespace	instance namespace
http://www.w3.org/2000/01/rdf-schema#Class		false	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#
http://www.w3.org/2000/01/rdf-schema#Container		false	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#
http://www.w3.org/2000/01/rdf-schema#ContainerMembershipProperty		false	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#
http://www.w3.org/2000/01/rdf-schema#Datatype		false	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#
http://www.w3.org/2000/01/rdf-schema#Literal		false	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#
http://www.w3.org/2000/01/rdf-schema#Resource		false	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#	http://www.w3.org/2000/01/rdf-schema#
